employer_id,period,expected,actual,gap,gap_pct,over_tol,pidx,late_paid,is_gap,run_len
EMP-0313,2025-12,6727000.0,6765000.0,-38000.0,-0.005648877657202319,False,24312,False,False,0
EMP-0314,2025-01,3807000.0,3841000.0,-34000.0,-0.008930916732335172,False,24301,False,False,0
EMP-0314,2025-02,3798000.0,3813000.0,-15000.0,-0.0039494470774091624,False,24302,False,False,0
EMP-0314,2025-03,3874000.0,3861000.0,13000.0,0.003355704697986577,False,24303,False,False,0
EMP-0314,2025-04,3826000.0,3745000.0,81000.0,0.021170935703084162,True,24304,False,True,1
EMP-0314,2025-05,4103000.0,4083000.0,20000.0,0.004874482086278333,False,24305,False,False,0
EMP-0314,2025-06,4242000.0,4243000.0,-1000.0,-0.00023573785950023574,False,24306,False,False,0
EMP-0314,2025-07,4041000.0,4114000.0,-73000.0,-0.018064835436773077,False,24307,False,False,0
EMP-0314,2025-08,3932000.0,3879000.0,53000.0,0.01347914547304171,False,24308,False,False,0
EMP-0314,2025-09,3962000.0,3880000.0,82000.0,0.020696617869762745,True,24309,False,True,1
EMP-0314,2025-10,4078000.0,4101000.0,-23000.0,-0.005640019617459539,False,24310,False,False,0
EMP-0314,2025-11,3969000.0,3971000.0,-2000.0,-0.0005039052658100278,False,24311,False,False,0
EMP-0314,2025-12,4221000.0,4185000.0,36000.0,0.008528784648187633,False,24312,False,False,0
EMP-0315,2025-01,3952000.0,3981000.0,-29000.0,-0.007338056680161943,False,24301,False,False,0
EMP-0315,2025-02,3919000.0,3871000.0,48000.0,0.012248022454707833,False,24302,False,False,0
EMP-0315,2025-03,3776000.0,3865000.0,-89000.0,-0.023569915254237288,False,24303,False,False,0
EMP-0315,2025-04,3562000.0,3597000.0,-35000.0,-0.009825940482874789,False,24304,False,False,0
EMP-0315,2025-05,3548000.0,3581000.0,-33000.0,-0.009301014656144307,False,24305,False,False,0
EMP-0315,2025-06,3572000.0,3581000.0,-9000.0,-0.0025195968645016797,False,24306,False,False,0
EMP-0315,2025-07,3415000.0,3427000.0,-12000.0,-0.003513909224011713,False,24307,False,False,0
EMP-0315,2025-08,3523000.0,3509000.0,14000.0,0.003973885892705081,False,24308,False,False,0
EMP-0315,2025-09,3728000.0,3744000.0,-16000.0,-0.004291845493562232,False,24309,False,False,0
EMP-0315,2025-10,3898000.0,3911000.0,-13000.0,-0.0033350436121087736,False,24310,False,False,0
EMP-0315,2025-11,3989000.0,4042000.0,-53000.0,-0.01328653797944347,False,24311,False,False,0
EMP-0315,2025-12,3958000.0,3956000.0,2000.0,0.0005053057099545225,False,24312,False,False,0
EMP-0316,2025-01,3461000.0,3470000.0,-9000.0,-0.002600404507367813,False,24301,False,False,0
EMP-0316,2025-02,3535000.0,3495000.0,40000.0,0.011315417256011316,False,24302,False,False,0
EMP-0316,2025-03,3317000.0,3348000.0,-31000.0,-0.009345794392523364,False,24303,False,False,0
EMP-0316,2025-04,3225000.0,3229000.0,-4000.0,-0.00124031007751938,False,24304,False,False,0
EMP-0316,2025-05,3267000.0,3281000.0,-14000.0,-0.0042852770125497396,False,24305,False,False,0
EMP-0316,2025-06,3222000.0,3245000.0,-23000.0,-0.007138423339540658,False,24306,False,False,0
EMP-0316,2025-07,3249000.0,3264000.0,-15000.0,-0.0046168051708217915,False,24307,False,False,0
EMP-0316,2025-08,3284000.0,3268000.0,16000.0,0.0048721071863581,False,24308,False,False,0
EMP-0316,2025-09,3091000.0,3128000.0,-37000.0,-0.011970236169524426,False,24309,False,False,0
EMP-0316,2025-10,2911000.0,2923000.0,-12000.0,-0.004122294744074201,False,24310,False,False,0
EMP-0316,2025-11,2940000.0,2938000.0,2000.0,0.0006802721088435374,False,24311,False,False,0
EMP-0316,2025-12,3016000.0,3037000.0,-21000.0,-0.006962864721485411,False,24312,False,False,0
EMP-0317,2025-01,6863000.0,6897000.0,-34000.0,-0.004954101704793822,False,24301,False,False,0
EMP-0317,2025-02,6800000.0,6772000.0,28000.0,0.00411764705882353,False,24302,False,False,0
EMP-0317,2025-03,6752000.0,6824000.0,-72000.0,-0.01066350710900474,False,24303,False,False,0
EMP-0317,2025-04,6879000.0,6952000.0,-73000.0,-0.010612007559238261,False,24304,False,False,0
EMP-0317,2025-05,6823000.0,6663000.0,160000.0,0.02345009526601202,True,24305,False,True,1
EMP-0317,2025-06,6926000.0,6847000.0,79000.0,0.01140629511983829,False,24306,False,False,0
EMP-0317,2025-07,6687000.0,6593000.0,94000.0,0.014057125766412442,False,24307,False,False,0
EMP-0317,2025-08,6551000.0,6452000.0,99000.0,0.015112196611204396,False,24308,False,False,0
EMP-0317,2025-09,4187000.0,4234000.0,-47000.0,-0.011225220921901122,False,24309,False,False,0
EMP-0317,2025-10,4014000.0,3979000.0,35000.0,0.008719481813652218,False,24310,False,False,0
EMP-0317,2025-11,4110000.0,4149000.0,-39000.0,-0.00948905109489051,False,24311,False,False,0
EMP-0317,2025-12,4245000.0,4263000.0,-18000.0,-0.004240282685512367,False,24312,False,False,0
EMP-0318,2025-01,5368000.0,5383000.0,-15000.0,-0.0027943368107302535,False,24301,False,False,0
EMP-0318,2025-02,5281000.0,5252000.0,29000.0,0.005491384207536452,False,24302,False,False,0
EMP-0318,2025-03,5022000.0,4982000.0,40000.0,0.00796495420151334,False,24303,False,False,0
EMP-0318,2025-04,4988000.0,4948000.0,40000.0,0.00801924619085806,False,24304,False,False,0
EMP-0318,2025-05,5154000.0,5185000.0,-31000.0,-0.006014745828482732,False,24305,False,False,0
EMP-0318,2025-06,4954000.0,4970000.0,-16000.0,-0.003229713362939039,False,24306,False,False,0
EMP-0318,2025-07,5056000.0,4909000.0,147000.0,0.029074367088607594,True,24307,False,True,1
EMP-0318,2025-08,5108000.0,5177000.0,-69000.0,-0.01350822239624119,False,24308,False,False,0
EMP-0318,2025-09,5107000.0,5094000.0,13000.0,0.0025455257489719993,False,24309,False,False,0
EMP-0318,2025-10,5270000.0,5276000.0,-6000.0,-0.0011385199240986717,False,24310,False,False,0
EMP-0318,2025-11,5179000.0,5219000.0,-40000.0,-0.007723498744931454,False,24311,False,False,0
EMP-0318,2025-12,5045000.0,4986000.0,59000.0,0.011694747274529236,False,24312,False,False,0
EMP-0319,2025-01,6870000.0,6768000.0,102000.0,0.014847161572052401,False,24301,False,False,0
EMP-0319,2025-02,7057000.0,6995000.0,62000.0,0.008785602947428086,False,24302,False,False,0
EMP-0319,2025-03,7253000.0,7340000.0,-87000.0,-0.011995036536605542,False,24303,False,False,0
EMP-0319,2025-04,7139000.0,7140000.0,-1000.0,-0.00014007564084605686,False,24304,False,False,0
EMP-0319,2025-05,6922000.0,6998000.0,-76000.0,-0.01097948569777521,False,24305,False,False,0
EMP-0319,2025-06,7027000.0,6854000.0,173000.0,0.02461932545894407,True,24306,False,True,1
EMP-0319,2025-07,7006000.0,6992000.0,14000.0,0.0019982871824150727,False,24307,False,False,0
EMP-0319,2025-08,7232000.0,7146000.0,86000.0,0.011891592920353982,False,24308,False,False,0
EMP-0319,2025-09,7323000.0,7399000.0,-76000.0,-0.010378260275843234,False,24309,False,False,0
EMP-0319,2025-10,7075000.0,7044000.0,31000.0,0.004381625441696113,False,24310,False,False,0
EMP-0319,2025-11,6995000.0,6920000.0,75000.0,0.010721944245889922,False,24311,False,False,0
EMP-0319,2025-12,7007000.0,6983000.0,24000.0,0.0034251462822891396,False,24312,False,False,0
EMP-0320,2025-01,7115000.0,6993000.0,122000.0,0.01714687280393535,False,24301,False,False,0
EMP-0320,2025-02,7075000.0,7077000.0,-2000.0,-0.0002826855123674912,False,24302,False,False,0
EMP-0320,2025-03,7285000.0,7199000.0,86000.0,0.011805078929306795,False,24303,False,False,0
EMP-0320,2025-04,7108000.0,7027000.0,81000.0,0.011395610579628587,False,24304,False,False,0
EMP-0320,2025-05,7118000.0,7116000.0,2000.0,0.0002809778027535825,False,24305,False,False,0
EMP-0320,2025-06,7080000.0,6926000.0,154000.0,0.02175141242937853,True,24306,False,True,1
EMP-0320,2025-07,6560000.0,6535000.0,25000.0,0.0038109756097560975,False,24307,False,False,0
EMP-0320,2025-08,6631000.0,6593000.0,38000.0,0.0057306590257879654,False,24308,False,False,0
EMP-0320,2025-09,6200000.0,6282000.0,-82000.0,-0.013225806451612903,False,24309,False,False,0
EMP-0320,2025-10,6109000.0,6151000.0,-42000.0,-0.006875102308070061,False,24310,False,False,0
EMP-0320,2025-11,5794000.0,5747000.0,47000.0,0.008111839834311357,False,24311,False,False,0
EMP-0320,2025-12,5878000.0,5826000.0,52000.0,0.008846546444368834,False,24312,False,False,0
EMP-0321,2025-01,4571000.0,4589000.0,-18000.0,-0.003937869175235178,False,24301,False,False,0
EMP-0321,2025-02,4621000.0,4620000.0,1000.0,0.00021640337589266391,False,24302,False,False,0
EMP-0321,2025-03,4303000.0,4360000.0,-57000.0,-0.013246572158958867,False,24303,False,False,0
EMP-0321,2025-04,4317000.0,4326000.0,-9000.0,-0.0020847810979847115,False,24304,False,False,0
EMP-0321,2025-05,4242000.0,4251000.0,-9000.0,-0.0021216407355021216,False,24305,False,False,0
EMP-0321,2025-06,4285000.0,4314000.0,-29000.0,-0.00676779463243874,False,24306,False,False,0
EMP-0321,2025-07,4205000.0,4272000.0,-67000.0,-0.015933412604042806,False,24307,False,False,0
EMP-0321,2025-08,4061000.0,4066000.0,-5000.0,-0.0012312238364934746,False,24308,False,False,0
EMP-0321,2025-09,4053000.0,4085000.0,-32000.0,-0.007895386133728102,False,24309,False,False,0
EMP-0321,2025-10,4306000.0,4304000.0,2000.0,0.00046446818392940084,False,24310,False,False,0
EMP-0321,2025-11,4223000.0,4191000.0,32000.0,0.007577551503670376,False,24311,False,False,0
EMP-0321,2025-12,4281000.0,4310000.0,-29000.0,-0.006774118196683018,False,24312,False,False,0
EMP-0322,2025-01,3481000.0,3459000.0,22000.0,0.006320022981901752,False,24301,False,False,0
EMP-0322,2025-02,3439000.0,3398000.0,41000.0,0.0119220703692934,False,24302,False,False,0
EMP-0322,2025-03,3507000.0,3492000.0,15000.0,0.00427715996578272,False,24303,False,False,0
EMP-0322,2025-04,3497000.0,3517000.0,-20000.0,-0.005719187875321705,False,24304,False,False,0
EMP-0322,2025-05,3512000.0,3510000.0,2000.0,0.0005694760820045558,False,24305,False,False,0
EMP-0322,2025-06,3514000.0,3560000.0,-46000.0,-0.01309049516220831,False,24306,False,False,0
EMP-0322,2025-07,3446000.0,3478000.0,-32000.0,-0.009286128845037725,False,24307,False,False,0
EMP-0322,2025-08,3243000.0,3320000.0,-77000.0,-0.02374344742522356,False,24308,False,False,0
EMP-0322,2025-09,3113000.0,3109000.0,4000.0,0.00128493414712496,False,24309,False,False,0
EMP-0322,2025-10,2931000.0,2949000.0,-18000.0,-0.006141248720573183,False,24310,False,False,0
EMP-0322,2025-11,2841000.0,2885000.0,-44000.0,-0.015487504399859204,False,24311,False,False,0
EMP-0322,2025-12,2891000.0,2848000.0,43000.0,0.014873746108612937,False,24312,False,False,0
EMP-0323,2025-01,4195000.0,4255000.0,-60000.0,-0.014302741358760428,False,24301,False,False,0
EMP-0323,2025-02,4183000.0,4117000.0,66000.0,0.015778149653358834,False,24302,False,False,0
EMP-0323,2025-03,4214000.0,4275000.0,-61000.0,-0.014475557664926435,False,24303,False,False,0
EMP-0323,2025-04,4137000.0,4153000.0,-16000.0,-0.0038675368624607204,False,24304,False,False,0
EMP-0323,2025-05,4057000.0,4052000.0,5000.0,0.0012324377618930244,False,24305,False,False,0
EMP-0323,2025-06,4016000.0,3974000.0,42000.0,0.01045816733067729,False,24306,False,False,0
EMP-0323,2025-07,3924000.0,3873000.0,51000.0,0.012996941896024464,False,24307,False,False,0
EMP-0323,2025-08,3921000.0,3908000.0,13000.0,0.0033154807447079828,False,24308,False,False,0
EMP-0323,2025-09,3931000.0,3912000.0,19000.0,0.004833375731366065,False,24309,False,False,0
EMP-0323,2025-10,3898000.0,3870000.0,28000.0,0.007183170856849667,False,24310,False,False,0
EMP-0323,2025-11,3816000.0,3799000.0,17000.0,0.004454926624737945,False,24311,False,False,0
EMP-0323,2025-12,3725000.0,3755000.0,-30000.0,-0.008053691275167786,False,24312,False,False,0
EMP-0324,2025-01,6427000.0,6532000.0,-105000.0,-0.016337326902131633,False,24301,False,False,0
EMP-0324,2025-02,6375000.0,6350000.0,25000.0,0.00392156862745098,False,24302,False,False,0
EMP-0324,2025-03,6478000.0,6483000.0,-5000.0,-0.0007718431614695894,False,24303,False,False,0
EMP-0324,2025-04,6449000.0,6380000.0,69000.0,0.010699333229958133,False,24304,False,False,0
EMP-0324,2025-05,6293000.0,6272000.0,21000.0,0.0033370411568409346,False,24305,False,False,0
EMP-0324,2025-06,6426000.0,6383000.0,43000.0,0.006691565515094927,False,24306,False,False,0
EMP-0324,2025-07,6454000.0,6505000.0,-51000.0,-0.007902076231794236,False,24307,False,False,0
EMP-0324,2025-08,6266000.0,6210000.0,56000.0,0.00893712097031599,False,24308,False,False,0
EMP-0324,2025-09,6132000.0,6158000.0,-26000.0,-0.0042400521852576645,False,24309,False,False,0
EMP-0324,2025-10,6407000.0,6348000.0,59000.0,0.009208678008428282,False,24310,False,False,0
EMP-0324,2025-11,6209000.0,6321000.0,-112000.0,-0.018038331454340473,False,24311,False,False,0
EMP-0324,2025-12,6131000.0,6178000.0,-47000.0,-0.007665959876039798,False,24312,False,False,0
EMP-0325,2025-01,4948000.0,4953000.0,-5000.0,-0.0010105092966855296,False,24301,False,False,0
EMP-0325,2025-02,4991000.0,5044000.0,-53000.0,-0.010619114405930675,False,24302,False,False,0
EMP-0325,2025-03,4960000.0,5003000.0,-43000.0,-0.008669354838709677,False,24303,False,False,0
EMP-0325,2025-04,4930000.0,4961000.0,-31000.0,-0.006288032454361055,False,24304,False,False,0
EMP-0325,2025-05,5059000.0,5004000.0,55000.0,0.01087171377742637,False,24305,False,False,0
EMP-0325,2025-06,4827000.0,4883000.0,-56000.0,-0.01160140874249016,False,24306,False,False,0
EMP-0325,2025-07,4756000.0,4810000.0,-54000.0,-0.011354079058031959,False,24307,False,False,0
EMP-0325,2025-08,4808000.0,4786000.0,22000.0,0.004575707154742097,False,24308,False,False,0
EMP-0325,2025-09,4754000.0,4784000.0,-30000.0,-0.006310475389145982,False,24309,False,False,0
EMP-0325,2025-10,4917000.0,4816000.0,101000.0,0.020540980272523896,True,24310,False,True,1
EMP-0325,2025-11,4876000.0,4789000.0,87000.0,0.017842493847415916,False,24311,False,False,0
EMP-0325,2025-12,4906000.0,4904000.0,2000.0,0.00040766408479412964,False,24312,False,False,0
EMP-0326,2025-01,4921000.0,4970000.0,-49000.0,-0.00995732574679943,False,24301,False,False,0
EMP-0326,2025-02,4776000.0,4796000.0,-20000.0,-0.0041876046901172526,False,24302,False,False,0
EMP-0326,2025-03,5009000.0,5008000.0,1000.0,0.00019964064683569574,False,24303,False,False,0
EMP-0326,2025-04,4757000.0,4765000.0,-8000.0,-0.0016817321841496743,False,24304,False,False,0
EMP-0326,2025-05,4862000.0,4869000.0,-7000.0,-0.001439736733854381,False,24305,False,False,0
EMP-0326,2025-06,5241000.0,5204000.0,37000.0,0.007059721427208548,False,24306,False,False,0
EMP-0326,2025-07,5292000.0,5332000.0,-40000.0,-0.007558578987150416,False,24307,False,False,0
EMP-0326,2025-08,5226000.0,5259000.0,-33000.0,-0.006314580941446613,False,24308,False,False,0
EMP-0326,2025-09,5246000.0,5342000.0,-96000.0,-0.018299656881433472,False,24309,False,False,0
EMP-0326,2025-10,5147000.0,5183000.0,-36000.0,-0.006994365649893142,False,24310,False,False,0
EMP-0326,2025-11,5183000.0,5304000.0,-121000.0,-0.023345552768666795,False,24311,False,False,0
EMP-0326,2025-12,5051000.0,5028000.0,23000.0,0.00455355375173233,False,24312,False,False,0
EMP-0327,2025-01,3190000.0,3228000.0,-38000.0,-0.011912225705329153,False,24301,False,False,0
EMP-0327,2025-02,3046000.0,3101000.0,-55000.0,-0.018056467498358503,False,24302,False,False,0
EMP-0327,2025-03,2946000.0,2907000.0,39000.0,0.013238289205702648,False,24303,False,False,0
EMP-0327,2025-04,3020000.0,2985000.0,35000.0,0.011589403973509934,False,24304,False,False,0
EMP-0327,2025-05,2810000.0,2816000.0,-6000.0,-0.002135231316725979,False,24305,False,False,0
EMP-0327,2025-06,2959000.0,2976000.0,-17000.0,-0.005745184183845894,False,24306,False,False,0
EMP-0327,2025-07,2868000.0,2926000.0,-58000.0,-0.020223152022315203,False,24307,False,False,0
EMP-0327,2025-08,2825000.0,2811000.0,14000.0,0.00495575221238938,False,24308,False,False,0
EMP-0327,2025-09,2860000.0,2801000.0,59000.0,0.02062937062937063,True,24309,False,True,1
EMP-0327,2025-10,2893000.0,2901000.0,-8000.0,-0.00276529554096094,False,24310,False,False,0
EMP-0327,2025-11,2915000.0,2917000.0,-2000.0,-0.0006861063464837049,False,24311,False,False,0
EMP-0327,2025-12,2940000.0,2954000.0,-14000.0,-0.004761904761904762,False,24312,False,False,0
EMP-0328,2025-01,6124000.0,6071000.0,53000.0,0.008654474199869366,False,24301,False,False,0
EMP-0328,2025-02,5902000.0,5797000.0,105000.0,0.017790579464588275,False,24302,False,False,0
EMP-0328,2025-03,5791000.0,5895000.0,-104000.0,-0.01795890174408565,False,24303,False,False,0
EMP-0328,2025-04,6246000.0,6287000.0,-41000.0,-0.006564201088696766,False,24304,False,False,0
EMP-0328,2025-05,6005000.0,6113000.0,-108000.0,-0.017985012489592007,False,24305,False,False,0
EMP-0328,2025-06,6081000.0,6006000.0,75000.0,0.0123334977799704,False,24306,False,False,0
EMP-0328,2025-07,6125000.0,6135000.0,-10000.0,-0.0016326530612244899,False,24307,False,False,0
EMP-0328,2025-08,5956000.0,6005000.0,-49000.0,-0.008226997985224983,False,24308,False,False,0
EMP-0328,2025-09,6008000.0,6071000.0,-63000.0,-0.010486018641810918,False,24309,False,False,0
EMP-0328,2025-10,5651000.0,5732000.0,-81000.0,-0.01433374623960361,False,24310,False,False,0
EMP-0328,2025-11,5709000.0,5656000.0,53000.0,0.0092835873182694,False,24311,False,False,0
EMP-0328,2025-12,5743000.0,5739000.0,4000.0,0.0006965000870625109,False,24312,False,False,0
EMP-0329,2025-01,2812000.0,2833000.0,-21000.0,-0.007467994310099573,False,24301,False,False,0
EMP-0329,2025-02,2769000.0,2774000.0,-5000.0,-0.0018057060310581437,False,24302,False,False,0
EMP-0329,2025-03,2547000.0,2493000.0,54000.0,0.02120141342756184,True,24303,False,True,1
EMP-0329,2025-04,2540000.0,2556000.0,-16000.0,-0.006299212598425197,False,24304,False,False,0
EMP-0329,2025-05,2639000.0,2651000.0,-12000.0,-0.004547176960970065,False,24305,False,False,0
EMP-0329,2025-06,2556000.0,2544000.0,12000.0,0.004694835680751174,False,24306,False,False,0
EMP-0329,2025-07,2473000.0,2478000.0,-5000.0,-0.0020218358269308533,False,24307,False,False,0
EMP-0329,2025-08,2455000.0,2404000.0,51000.0,0.020773930753564155,True,24308,False,True,1
EMP-0329,2025-09,2499000.0,2542000.0,-43000.0,-0.01720688275310124,False,24309,False,False,0
EMP-0329,2025-10,2469000.0,2471000.0,-2000.0,-0.0008100445524503848,False,24310,False,False,0
EMP-0329,2025-11,2305000.0,2288000.0,17000.0,0.00737527114967462,False,24311,False,False,0
EMP-0329,2025-12,2377000.0,2419000.0,-42000.0,-0.01766933108960875,False,24312,False,False,0
EMP-0330,2025-01,3469000.0,3413000.0,56000.0,0.01614298068607668,False,24301,False,False,0
EMP-0330,2025-02,3528000.0,3510000.0,18000.0,0.00510204081632653,False,24302,False,False,0
EMP-0330,2025-03,3436000.0,3480000.0,-44000.0,-0.012805587892898719,False,24303,False,False,0
EMP-0330,2025-04,3461000.0,3428000.0,33000.0,0.009534816527015313,False,24304,False,False,0
EMP-0330,2025-05,3549000.0,3527000.0,22000.0,0.006198929275852353,False,24305,False,False,0
EMP-0330,2025-06,3344000.0,3347000.0,-3000.0,-0.0008971291866028708,False,24306,False,False,0
EMP-0330,2025-07,3290000.0,3310000.0,-20000.0,-0.0060790273556231,False,24307,False,False,0
EMP-0330,2025-08,3276000.0,3276000.0,0.0,0.0,False,24308,False,False,0
EMP-0330,2025-09,3499000.0,3509000.0,-10000.0,-0.002857959416976279,False,24309,False,False,0
EMP-0330,2025-10,3556000.0,3560000.0,-4000.0,-0.0011248593925759281,False,24310,False,False,0
EMP-0330,2025-11,3555000.0,3554000.0,1000.0,0.00028129395218002813,False,24311,False,False,0
EMP-0330,2025-12,3502000.0,3498000.0,4000.0,0.001142204454597373,False,24312,False,False,0
EMP-0331,2025-01,4094000.0,4089000.0,5000.0,0.0012212994626282364,False,24301,False,False,0
EMP-0331,2025-02,4146000.0,4137000.0,9000.0,0.002170767004341534,False,24302,False,False,0
EMP-0331,2025-03,4250000.0,4166000.0,84000.0,0.01976470588235294,False,24303,False,False,0
EMP-0331,2025-04,4055000.0,4130000.0,-75000.0,-0.018495684340320593,False,24304,False,False,0
EMP-0331,2025-05,4307000.0,4255000.0,52000.0,0.012073368934293012,False,24305,False,False,0
EMP-0331,2025-06,4272000.0,4248000.0,24000.0,0.0056179775280898875,False,24306,False,False,0
EMP-0331,2025-07,4420000.0,4473000.0,-53000.0,-0.011990950226244345,False,24307,False,False,0
EMP-0331,2025-08,4271000.0,4352000.0,-81000.0,-0.018965113556544136,False,24308,False,False,0
EMP-0331,2025-09,4215000.0,4262000.0,-47000.0,-0.011150652431791221,False,24309,False,False,0
EMP-0331,2025-10,4375000.0,4402000.0,-27000.0,-0.006171428571428572,False,24310,False,False,0
EMP-0331,2025-11,4146000.0,4160000.0,-14000.0,-0.003376748673420164,False,24311,False,False,0
EMP-0331,2025-12,4114000.0,4101000.0,13000.0,0.0031599416626154593,False,24312,False,False,0
EMP-0332,2025-01,8535000.0,8589000.0,-54000.0,-0.00632688927943761,False,24301,False,False,0
EMP-0332,2025-02,8101000.0,8191000.0,-90000.0,-0.0111097395383286,False,24302,False,False,0
EMP-0332,2025-03,8130000.0,8214000.0,-84000.0,-0.010332103321033211,False,24303,False,False,0
EMP-0332,2025-04,8192000.0,8283000.0,-91000.0,-0.0111083984375,False,24304,False,False,0
EMP-0332,2025-05,7984000.0,7943000.0,41000.0,0.005135270541082164,False,24305,False,False,0
EMP-0332,2025-06,8213000.0,8216000.0,-3000.0,-0.00036527456471447707,False,24306,False,False,0
EMP-0332,2025-07,8243000.0,8090000.0,153000.0,0.018561203445347566,False,24307,False,False,0
EMP-0332,2025-08,8065000.0,8172000.0,-107000.0,-0.013267203967761935,False,24308,False,False,0
EMP-0332,2025-09,8812000.0,8805000.0,7000.0,0.0007943713118474807,False,24309,False,False,0
EMP-0332,2025-10,8678000.0,8524000.0,154000.0,0.017746024429592073,False,24310,False,False,0
EMP-0332,2025-11,8886000.0,8909000.0,-23000.0,-0.0025883412108935406,False,24311,False,False,0
EMP-0332,2025-12,8497000.0,8593000.0,-96000.0,-0.011298105213604802,False,24312,False,False,0
EMP-0333,2025-01,8284000.0,8277000.0,7000.0,0.0008450024142926122,False,24301,False,False,0
EMP-0333,2025-02,8235000.0,8274000.0,-39000.0,-0.004735883424408015,False,24302,False,False,0
EMP-0333,2025-03,8192000.0,8150000.0,42000.0,0.005126953125,False,24303,False,False,0
EMP-0333,2025-04,8494000.0,8416000.0,78000.0,0.009182952672474688,False,24304,False,False,0
EMP-0333,2025-05,8362000.0,8398000.0,-36000.0,-0.004305190145898111,False,24305,False,False,0
EMP-0333,2025-06,8308000.0,8239000.0,69000.0,0.00830524795377949,False,24306,False,False,0
EMP-0333,2025-07,8572000.0,8578000.0,-6000.0,-0.0006999533364442371,False,24307,False,False,0
EMP-0333,2025-08,8694000.0,8587000.0,107000.0,0.012307338394294915,False,24308,False,False,0
EMP-0333,2025-09,8846000.0,8835000.0,11000.0,0.0012434998869545557,False,24309,False,False,0
EMP-0333,2025-10,8933000.0,9002000.0,-69000.0,-0.007724168812269115,False,24310,False,False,0
EMP-0333,2025-11,8962000.0,8845000.0,117000.0,0.013055121624637359,False,24311,False,False,0
EMP-0333,2025-12,9003000.0,8965000.0,38000.0,0.004220815283794291,False,24312,False,False,0
EMP-0334,2025-01,5660000.0,5614000.0,46000.0,0.00812720848056537,False,24301,False,False,0
EMP-0334,2025-02,5452000.0,5510000.0,-58000.0,-0.010638297872340425,False,24302,False,False,0
EMP-0334,2025-03,5472000.0,5472000.0,0.0,0.0,False,24303,False,False,0
EMP-0334,2025-04,5319000.0,5315000.0,4000.0,0.0007520210565895845,False,24304,False,False,0
EMP-0334,2025-05,5470000.0,5460000.0,10000.0,0.0018281535648994515,False,24305,False,False,0
EMP-0334,2025-06,5589000.0,5554000.0,35000.0,0.006262300948291287,False,24306,False,False,0
EMP-0334,2025-07,5383000.0,5297000.0,86000.0,0.01597622143785993,False,24307,False,False,0
EMP-0334,2025-08,5169000.0,5153000.0,16000.0,0.0030953762816792415,False,24308,False,False,0
EMP-0334,2025-09,5277000.0,5326000.0,-49000.0,-0.009285578927420882,False,24309,False,False,0
EMP-0334,2025-10,5396000.0,5366000.0,30000.0,0.005559673832468495,False,24310,False,False,0
EMP-0334,2025-11,5345000.0,5375000.0,-30000.0,-0.005612722170252572,False,24311,False,False,0
EMP-0334,2025-12,5257000.0,5181000.0,76000.0,0.014456914590070383,False,24312,False,False,0
EMP-0335,2025-01,7004000.0,7103000.0,-99000.0,-0.01413478012564249,False,24301,False,False,0
EMP-0335,2025-02,6734000.0,6845000.0,-111000.0,-0.016483516483516484,False,24302,False,False,0
EMP-0335,2025-03,6795000.0,6832000.0,-37000.0,-0.005445180279617366,False,24303,False,False,0
EMP-0335,2025-04,6830000.0,6838000.0,-8000.0,-0.001171303074670571,False,24304,False,False,0
EMP-0335,2025-05,7323000.0,7257000.0,66000.0,0.009012699713232281,False,24305,False,False,0
EMP-0335,2025-06,7150000.0,7006000.0,144000.0,0.02013986013986014,True,24306,False,True,1
EMP-0335,2025-07,7015000.0,7051000.0,-36000.0,-0.005131860299358517,False,24307,False,False,0
EMP-0335,2025-08,6928000.0,7008000.0,-80000.0,-0.011547344110854504,False,24308,False,False,0
EMP-0335,2025-09,7113000.0,7100000.0,13000.0,0.0018276395332489808,False,24309,False,False,0
EMP-0335,2025-10,6777000.0,6791000.0,-14000.0,-0.00206581083075107,False,24310,False,False,0
EMP-0335,2025-11,7170000.0,7100000.0,70000.0,0.009762900976290097,False,24311,False,False,0
EMP-0335,2025-12,7038000.0,7066000.0,-28000.0,-0.003978402955385053,False,24312,False,False,0
EMP-0336,2025-01,5022000.0,5073000.0,-51000.0,-0.01015531660692951,False,24301,False,False,0
EMP-0336,2025-02,5203000.0,5233000.0,-30000.0,-0.005765904285988853,False,24302,False,False,0
EMP-0336,2025-03,5190000.0,5145000.0,45000.0,0.008670520231213872,False,24303,False,False,0
EMP-0336,2025-04,5358000.0,5330000.0,28000.0,0.005225830533781261,False,24304,False,False,0
EMP-0336,2025-05,5312000.0,5349000.0,-37000.0,-0.006965361445783132,False,24305,False,False,0
EMP-0336,2025-06,5242000.0,5211000.0,31000.0,0.005913773368943152,False,24306,False,False,0
EMP-0336,2025-07,5585000.0,5685000.0,-100000.0,-0.017905102954341987,False,24307,False,False,0
EMP-0336,2025-08,5121000.0,5239000.0,-118000.0,-0.023042374536223393,False,24308,False,False,0
EMP-0336,2025-09,5518000.0,5503000.0,15000.0,0.0027183762232693004,False,24309,False,False,0
EMP-0336,2025-10,5491000.0,5640000.0,-149000.0,-0.02713531232926607,False,24310,False,False,0
EMP-0336,2025-11,5472000.0,5473000.0,-1000.0,-0.0001827485380116959,False,24311,False,False,0
EMP-0336,2025-12,5512000.0,5574000.0,-62000.0,-0.011248185776487663,False,24312,False,False,0
